lat,lon,price_local,currency,area_m2,property_type,transaction_date,yr,city,country,country_iso,source,n_rooms,terrain_m2,postcode,structure,use,build_year,floor_plan,district,address,bis_hpi,esa_tile,dem_tile
43.26836,5.372972,1830000.0,EUR,,Dépendance,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,502.0,,,,,,,,128.7898,,
43.26836,5.372972,1830000.0,EUR,,Dépendance,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,502.0,,,,,,,,128.7898,,
43.26836,5.372972,1830000.0,EUR,116.0,Maison,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,6,502.0,,,,,,,,128.7898,,
43.314802,5.38178,104500.0,EUR,,Dépendance,2023-01-02,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.314802,5.38178,104500.0,EUR,,Dépendance,2023-01-02,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.314802,5.38178,104500.0,EUR,,Dépendance,2023-01-02,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.314802,5.38178,104500.0,EUR,48.0,Appartement,2023-01-02,2023,Marseille 3e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.26951,5.379399,600000.0,EUR,92.0,Appartement,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.26951,5.379399,600000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.26951,5.379399,600000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.280507,5.375975,1075850.0,EUR,,Dépendance,2023-01-09,2023,Marseille 6e Arrondissement,France,FR,france_dvf,0,165.0,,,,,,,,128.7898,,
43.280507,5.375975,1075850.0,EUR,107.0,Appartement,2023-01-09,2023,Marseille 6e Arrondissement,France,FR,france_dvf,4,165.0,,,,,,,,128.7898,,
43.280507,5.375975,1075850.0,EUR,52.0,Appartement,2023-01-09,2023,Marseille 6e Arrondissement,France,FR,france_dvf,3,165.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.296416,5.39506,186800.0,EUR,51.0,Appartement,2023-01-03,2023,Marseille 5e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.258021,5.415892,73600.0,EUR,20.0,Appartement,2023-01-04,2023,Marseille 9e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.297942,5.38586,450000.0,EUR,115.0,Appartement,2023-01-09,2023,Marseille 1er Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.297942,5.38586,450000.0,EUR,,Dépendance,2023-01-09,2023,Marseille 1er Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.306669,5.371696,120000.0,EUR,62.0,Appartement,2023-01-03,2023,Marseille 2e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.306669,5.371696,120000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 2e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.295403,5.42058,15000.0,EUR,,Dépendance,2023-01-09,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.311709,5.394944,50000.0,EUR,40.0,Appartement,2023-01-06,2023,Marseille 4e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.401878,5.61269,508550.0,EUR,105.0,Maison,2023-01-04,2023,La Bouilladisse,France,FR,france_dvf,5,1769.0,,,,,,,,128.7898,,
43.329215,5.439103,130000.0,EUR,72.0,Appartement,2023-01-05,2023,Marseille 13e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.329215,5.439103,130000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.188671,5.629494,728000.0,EUR,,,2023-01-03,2023,La Ciotat,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.188671,5.629494,728000.0,EUR,,,2023-01-03,2023,La Ciotat,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.188671,5.629494,728000.0,EUR,,,2023-01-03,2023,La Ciotat,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.316791,5.439832,255837.0,EUR,,,2023-01-06,2023,Marseille 12e Arrondissement,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.316791,5.439832,255837.0,EUR,,,2023-01-06,2023,Marseille 12e Arrondissement,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.301737,5.365094,240085.0,EUR,,Dépendance,2023-01-12,2023,Marseille 2e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.301737,5.365094,240085.0,EUR,49.0,Appartement,2023-01-12,2023,Marseille 2e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.321395,5.451458,147000.0,EUR,84.0,Appartement,2023-01-05,2023,Marseille 13e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.321395,5.451458,147000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.321395,5.451458,147000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.264507,5.37561,73060.0,EUR,20.0,Appartement,2023-01-11,2023,Marseille 8e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.320863,5.381854,57850.0,EUR,39.0,Appartement,2023-01-04,2023,Marseille 14e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.320863,5.381854,57850.0,EUR,,Dépendance,2023-01-04,2023,Marseille 14e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.284191,5.454157,315000.0,EUR,,Dépendance,2023-01-10,2023,Marseille 11e Arrondissement,France,FR,france_dvf,0,296.0,,,,,,,,128.7898,,
43.284191,5.454157,315000.0,EUR,63.0,Maison,2023-01-10,2023,Marseille 11e Arrondissement,France,FR,france_dvf,3,296.0,,,,,,,,128.7898,,
43.283689,5.373997,69000.0,EUR,13.0,Appartement,2023-01-11,2023,Marseille 6e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.287902,5.375062,140000.0,EUR,,Dépendance,2023-01-09,2023,Marseille 6e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.287902,5.375062,140000.0,EUR,32.0,Appartement,2023-01-09,2023,Marseille 6e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.381394,5.688702,447900.0,EUR,,Dépendance,2023-01-10,2023,Auriol,France,FR,france_dvf,0,489.0,,,,,,,,128.7898,,
43.381394,5.688702,447900.0,EUR,82.0,Maison,2023-01-10,2023,Auriol,France,FR,france_dvf,4,489.0,,,,,,,,128.7898,,
43.326242,5.436896,323000.0,EUR,65.0,Maison,2023-01-11,2023,Marseille 13e Arrondissement,France,FR,france_dvf,4,473.0,,,,,,,,128.7898,,
43.304105,5.402404,210000.0,EUR,,Dépendance,2023-01-04,2023,Marseille 4e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.304105,5.402404,210000.0,EUR,56.0,Appartement,2023-01-04,2023,Marseille 4e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.214487,5.538975,318000.0,EUR,56.0,Appartement,2023-01-05,2023,Cassis,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.326491,5.445113,140000.0,EUR,51.0,Appartement,2023-01-07,2023,Marseille 13e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.326491,5.445113,140000.0,EUR,,Dépendance,2023-01-07,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.295221,5.381553,132500.0,EUR,,Dépendance,2023-01-13,2023,Marseille 1er Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.295221,5.381553,132500.0,EUR,52.0,Appartement,2023-01-13,2023,Marseille 1er Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.336184,5.442473,418400.0,EUR,,Dépendance,2023-01-06,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.336184,5.442473,418400.0,EUR,91.0,Maison,2023-01-06,2023,Marseille 13e Arrondissement,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.336184,5.442473,418400.0,EUR,,Dépendance,2023-01-06,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.326491,5.445113,140000.0,EUR,45.0,Appartement,2023-01-07,2023,Marseille 13e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.288762,5.393089,170000.0,EUR,42.0,Appartement,2023-01-10,2023,Marseille 5e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.288762,5.393089,170000.0,EUR,,Dépendance,2023-01-10,2023,Marseille 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.292471,5.381882,122000.0,EUR,30.0,Appartement,2023-01-05,2023,Marseille 6e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.252552,5.408164,9000.0,EUR,,Dépendance,2023-01-12,2023,Marseille 9e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.274367,5.382904,52500.0,EUR,,Dépendance,2023-01-09,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.32102,5.41184,12000.0,EUR,,Dépendance,2023-01-12,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.278778,5.3944,170000.0,EUR,,Dépendance,2023-01-09,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.278778,5.3944,170000.0,EUR,50.0,Appartement,2023-01-09,2023,Marseille 8e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.294383,5.487638,370000.0,EUR,88.0,Maison,2023-01-12,2023,Marseille 11e Arrondissement,France,FR,france_dvf,4,140.0,,,,,,,,128.7898,,
43.309483,5.381683,59000.0,EUR,40.0,Appartement,2023-01-10,2023,Marseille 3e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.288534,5.434919,111500.0,EUR,59.0,Appartement,2023-01-04,2023,Marseille 11e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.288534,5.434919,111500.0,EUR,,Dépendance,2023-01-04,2023,Marseille 11e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.288534,5.434919,111500.0,EUR,,Dépendance,2023-01-04,2023,Marseille 11e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.285589,5.390345,110000.0,EUR,32.0,Appartement,2023-01-05,2023,Marseille 6e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.285589,5.390345,110000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 6e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.269702,5.41326,153000.0,EUR,,Dépendance,2023-01-09,2023,Marseille 10e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.269702,5.41326,153000.0,EUR,53.0,Appartement,2023-01-09,2023,Marseille 10e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.346773,5.375127,95000.0,EUR,91.0,Appartement,2023-01-06,2023,Marseille 15e Arrondissement,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.346773,5.375127,95000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.346773,5.375127,95000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.255182,5.384576,180000.0,EUR,55.0,Appartement,2023-01-13,2023,Marseille 8e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.255182,5.384576,180000.0,EUR,,Dépendance,2023-01-13,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.309245,5.373365,170000.0,EUR,,Dépendance,2023-01-13,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.578039,1.325453,350190.0,EUR,,Dépendance,2023-01-02,2023,Tournefeuille,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.578039,1.325453,350190.0,EUR,105.0,Maison,2023-01-02,2023,Tournefeuille,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.599944,1.228622,102000.0,EUR,,Dépendance,2023-01-03,2023,Léguevin,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.599944,1.228622,102000.0,EUR,50.0,Appartement,2023-01-03,2023,Léguevin,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.558394,1.309453,170000.0,EUR,,,2023-01-02,2023,Plaisance-du-Touch,France,FR,france_dvf,,996.0,,,,,,,,128.7898,,
43.558226,1.309572,275000.0,EUR,65.0,Maison,2023-01-02,2023,Plaisance-du-Touch,France,FR,france_dvf,4,411.0,,,,,,,,128.7898,,
43.558226,1.309572,275000.0,EUR,,Dépendance,2023-01-02,2023,Plaisance-du-Touch,France,FR,france_dvf,0,411.0,,,,,,,,128.7898,,
43.558394,1.309453,275000.0,EUR,,,2023-01-02,2023,Plaisance-du-Touch,France,FR,france_dvf,,996.0,,,,,,,,128.7898,,
43.602509,1.326778,135315.0,EUR,,Dépendance,2023-01-05,2023,Colomiers,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.602509,1.326778,135315.0,EUR,,Dépendance,2023-01-05,2023,Colomiers,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.602509,1.326778,135315.0,EUR,41.0,Appartement,2023-01-05,2023,Colomiers,France,FR,france_dvf,2,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.719518,1.417025,127000.0,EUR,,Dépendance,2023-01-03,2023,Bruguières,France,FR,france_dvf,0,561.0,,,,,,,,128.7898,,
43.719518,1.417025,127000.0,EUR,,Dépendance,2023-01-03,2023,Bruguières,France,FR,france_dvf,0,561.0,,,,,,,,128.7898,,
43.612153,1.467894,329000.0,EUR,85.0,Appartement,2023-01-04,2023,Toulouse,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.612153,1.467894,329000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.612153,1.467894,329000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.674731,1.431077,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,273.0,,,,,,,,128.7898,,
43.674782,1.431249,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,329.0,,,,,,,,128.7898,,
43.674937,1.431744,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,329.0,,,,,,,,128.7898,,
43.675062,1.432155,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,338.0,,,,,,,,128.7898,,
43.675148,1.432292,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,3.0,,,,,,,,128.7898,,
43.674632,1.430769,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,106.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.674643,1.430711,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,12.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,
43.674652,1.430737,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,12.0,,,,,,,,128.7898,,
43.67466,1.430763,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,12.0,,,,,,,,128.7898,,
43.674669,1.430789,120000.0,EUR,,,2023-01-04,2023,Aucamville,France,FR,france_dvf,,12.0,,,,,,,,128.7898,,
43.782009,1.415245,250400.0,EUR,,Dépendance,2023-01-07,2023,Bouloc,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.782009,1.415245,250400.0,EUR,,Dépendance,2023-01-07,2023,Bouloc,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.782009,1.415245,250400.0,EUR,94.0,Appartement,2023-01-07,2023,Bouloc,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.613918,1.481165,166000.0,EUR,25.0,Appartement,2023-01-04,2023,Toulouse,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.613918,1.481165,166000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.613918,1.481165,166000.0,EUR,23.0,Appartement,2023-01-04,2023,Toulouse,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.613918,1.481165,166000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.778754,1.515428,285600.0,EUR,,,2023-01-03,2023,Montjoire,France,FR,france_dvf,,730.0,,,,,,,,128.7898,,
43.777713,1.514764,285600.0,EUR,,,2023-01-03,2023,Montjoire,France,FR,france_dvf,,16900.0,,,,,,,,128.7898,,
43.777723,1.51509,285600.0,EUR,70.0,Maison,2023-01-03,2023,Montjoire,France,FR,france_dvf,2,1900.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.778001,1.516378,285600.0,EUR,,,2023-01-03,2023,Montjoire,France,FR,france_dvf,,18550.0,,,,,,,,128.7898,,
43.777191,1.514325,285600.0,EUR,,,2023-01-03,2023,Montjoire,France,FR,france_dvf,,980.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.799534,1.601337,140000.0,EUR,,Dépendance,2023-01-05,2023,Bessières,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.799534,1.601337,140000.0,EUR,71.0,Maison,2023-01-05,2023,Bessières,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.645192,1.461486,153000.0,EUR,,Dépendance,2023-01-06,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.645192,1.461486,153000.0,EUR,57.0,Appartement,2023-01-06,2023,Toulouse,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.630939,1.437896,140000.0,EUR,,Dépendance,2023-01-03,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.630939,1.437896,140000.0,EUR,57.0,Appartement,2023-01-03,2023,Toulouse,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.537083,1.534834,177500.0,EUR,,Dépendance,2023-01-02,2023,Labège,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.537083,1.534834,177500.0,EUR,56.0,Appartement,2023-01-02,2023,Labège,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.56911,1.505899,208240.0,EUR,,Dépendance,2023-01-03,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.56911,1.505899,208240.0,EUR,,Dépendance,2023-01-03,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.56911,1.505899,208240.0,EUR,64.0,Appartement,2023-01-03,2023,Toulouse,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.542887,1.480137,124500.0,EUR,,Dépendance,2023-01-09,2023,Ramonville-Saint-Agne,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.542887,1.480137,124500.0,EUR,,Dépendance,2023-01-09,2023,Ramonville-Saint-Agne,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.542887,1.480137,124500.0,EUR,44.0,Appartement,2023-01-09,2023,Ramonville-Saint-Agne,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.601584,1.442575,485700.0,EUR,,Dépendance,2023-01-06,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.601584,1.442575,485700.0,EUR,121.0,Appartement,2023-01-06,2023,Toulouse,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.596113,1.457273,79020.0,EUR,18.0,Appartement,2023-01-03,2023,Toulouse,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.628351,1.43721,148985.0,EUR,,Dépendance,2023-01-03,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.628351,1.43721,148985.0,EUR,,Dépendance,2023-01-03,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.628351,1.43721,148985.0,EUR,46.0,Appartement,2023-01-03,2023,Toulouse,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.631611,1.436349,247900.0,EUR,,,2023-01-05,2023,Toulouse,France,FR,france_dvf,,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.631611,1.436349,247900.0,EUR,,,2023-01-05,2023,Toulouse,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.612228,1.446399,117000.0,EUR,15.0,Appartement,2023-01-02,2023,Toulouse,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.703986,1.470362,95000.0,EUR,,,2023-01-06,2023,Pechbonnieu,France,FR,france_dvf,,333.0,,,,,,,,128.7898,,
43.574443,1.458198,157000.0,EUR,,Dépendance,2023-01-05,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.574443,1.458198,157000.0,EUR,46.0,Appartement,2023-01-05,2023,Toulouse,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.574443,1.458198,157000.0,EUR,,Dépendance,2023-01-05,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.607976,1.459876,220000.0,EUR,46.0,Appartement,2023-01-02,2023,Toulouse,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.607976,1.459876,220000.0,EUR,,Dépendance,2023-01-02,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.604754,1.47046,156000.0,EUR,,Dépendance,2023-01-03,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.604754,1.47046,156000.0,EUR,57.0,Appartement,2023-01-03,2023,Toulouse,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.585168,1.344658,119900.0,EUR,,Dépendance,2023-01-06,2023,Tournefeuille,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.585168,1.344658,119900.0,EUR,45.0,Appartement,2023-01-06,2023,Tournefeuille,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.624016,1.455484,356000.0,EUR,89.0,Maison,2023-01-06,2023,Toulouse,France,FR,france_dvf,4,250.0,,,,,,,,128.7898,,
43.606499,1.442233,162500.0,EUR,30.0,Appartement,2023-01-06,2023,Toulouse,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.560497,1.661169,358000.0,EUR,139.0,Maison,2023-01-09,2023,Lanta,France,FR,france_dvf,5,800.0,,,,,,,,128.7898,,
43.560497,1.661169,358000.0,EUR,139.0,Maison,2023-01-09,2023,Lanta,France,FR,france_dvf,5,2200.0,,,,,,,,128.7898,,
43.572404,1.423144,180000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.572404,1.423144,180000.0,EUR,93.0,Appartement,2023-01-04,2023,Toulouse,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.600077,1.44183,41284.0,EUR,,Dépendance,2023-01-06,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.600077,1.44183,41284.0,EUR,,Dépendance,2023-01-06,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.612881,1.492413,362000.0,EUR,90.0,Maison,2023-01-05,2023,Balma,France,FR,france_dvf,5,187.0,,,,,,,,128.7898,,
43.640136,1.463247,196800.0,EUR,65.0,Appartement,2023-01-06,2023,Toulouse,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.640136,1.463247,196800.0,EUR,,Dépendance,2023-01-06,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.39366,1.507675,131000.0,EUR,,,2023-01-05,2023,Auragne,France,FR,france_dvf,,654.0,,,,,,,,128.7898,,
43.393544,1.507614,131000.0,EUR,,,2023-01-05,2023,Auragne,France,FR,france_dvf,,237.0,,,,,,,,128.7898,,
43.393422,1.507574,131000.0,EUR,,,2023-01-05,2023,Auragne,France,FR,france_dvf,,456.0,,,,,,,,128.7898,,
43.633469,1.437077,215000.0,EUR,85.0,Appartement,2023-01-04,2023,Toulouse,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.633469,1.437077,215000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.633469,1.437077,215000.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.804068,1.569268,33364.0,EUR,,,2023-01-10,2023,Bessières,France,FR,france_dvf,,8292.0,,,,,,,,128.7898,,
43.657587,1.190355,471600.0,EUR,165.0,Maison,2023-01-06,2023,Lévignac,France,FR,france_dvf,5,1264.0,,,,,,,,128.7898,,
43.672773,1.453837,115000.0,EUR,,Dépendance,2023-01-09,2023,Launaguet,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.672773,1.453837,115000.0,EUR,48.0,Appartement,2023-01-09,2023,Launaguet,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.672773,1.453837,115000.0,EUR,,Dépendance,2023-01-09,2023,Launaguet,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.615703,1.449491,83200.0,EUR,22.0,Appartement,2023-01-05,2023,Toulouse,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.615703,1.449491,83200.0,EUR,,Dépendance,2023-01-05,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.583702,1.445477,145000.0,EUR,,Dépendance,2023-01-05,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.583702,1.445477,145000.0,EUR,62.0,Appartement,2023-01-05,2023,Toulouse,France,FR,france_dvf,4,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E000,Copernicus_DSM_COG_10_N43_00_E001_00_DEM
43.583702,1.445477,145000.0,EUR,,Dépendance,2023-01-05,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.562551,1.500811,132500.0,EUR,,Dépendance,2023-01-04,2023,Toulouse,France,FR,france_dvf,0,,,,,,,,,128.7898,,
