price,price_usd,currency,country,lat,lon,area_m2,property_type,city,yr,month,date
19080000.0,591480.0,TWD,Taiwan,25.085243138105472,121.5967485665403,101.89,,Taipei,2024.0,7.0,2024-07-01
4620000.0,143220.0,TWD,Taiwan,25.0673322049727,121.51652655902781,10.56,,Taipei,2024.0,8.0,2024-08-01
6960178.0,215765.518,TWD,Taiwan,25.03521520820814,121.57196810943474,,,Taipei,2024.0,1.0,2024-01-01
6569898.0,203666.838,TWD,Taiwan,25.02548932252817,121.57791977655556,,,Taipei,2024.0,9.0,2024-09-01
9880000.0,306280.0,TWD,Taiwan,25.05924869984034,121.51330947323059,61.900000000000006,,Taipei,2024.0,7.0,2024-07-01
2440000.0,75640.0,TWD,Taiwan,25.036060141068834,121.4945548631947,16.92,,Taipei,2024.0,3.0,2024-03-01
1400000.0,43400.0,TWD,Taiwan,25.05205514380365,121.56409249630909,12.46,,Taipei,2024.0,8.0,2024-08-01
600000.0,18600.0,TWD,Taiwan,25.134060190745224,121.50215564017473,,,Taipei,2024.0,7.0,2024-07-01
12680000.0,393080.0,TWD,Taiwan,25.04141092596262,121.5398510153827,37.56,,Taipei,2024.0,11.0,2024-11-01
11000000.0,341000.0,TWD,Taiwan,24.991283562042774,121.56923864528765,138.06,,Taipei,2024.0,8.0,2024-08-01
500000.0,15500.0,TWD,Taiwan,25.068542262560722,121.52849752698646,20.9,,Taipei,2024.0,6.0,2024-06-01
2450000.0,75950.0,TWD,Taiwan,25.135816007053975,121.49446880107614,13.49,,Taipei,2024.0,9.0,2024-09-01
1050000.0,32550.0,TWD,Taiwan,25.028605565005222,121.54770471019012,9.94,,Taipei,2024.0,5.0,2024-05-01
19200000.0,595200.0,TWD,Taiwan,25.04873892302144,121.56563766656188,82.33,,Taipei,2024.0,3.0,2024-03-01
5890000.0,182590.0,TWD,Taiwan,25.135035876881975,121.49440572970472,31.48,,Taipei,2024.0,3.0,2024-03-01
1300000.0,40300.0,TWD,Taiwan,25.128908699141853,121.50225187694676,,,Taipei,2024.0,1.0,2024-01-01
2100000.0,65100.0,TWD,Taiwan,25.02505272557304,121.5413974297235,19.87,,Taipei,2024.0,12.0,2024-12-01
17000000.0,527000.0,TWD,Taiwan,24.987058545808683,121.56805149846494,91.83,,Taipei,2024.0,8.0,2024-08-01
6000000.0,186000.0,TWD,Taiwan,25.034327496557545,121.49563042430304,,,Taipei,2024.0,2.0,2024-02-01
23300000.0,722300.0,TWD,Taiwan,25.041258634266693,121.51354403692127,81.46,,Taipei,2024.0,3.0,2024-03-01
3600000.0,111600.0,TWD,Taiwan,25.05653093922963,121.53219408651178,39.5,,Taipei,2024.0,8.0,2024-08-01
2101097.0,65134.007,TWD,Taiwan,25.085745040761495,121.58667619953435,,,Taipei,2024.0,8.0,2024-08-01
