price,currency,country,iso,source,city,yr,property_type,area_m2,detail
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
,,Qatar,,qa_data_gov,,,,,"['year', 'type_of_property', 'ljnsy', 'nationality', 'value']"
